C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_22_195.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_22_195.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_22_195.jpg, 0, 1, 0, 30.19032
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_22_296.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_22_296.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_22_296.jpg, -0.2289135, 1, 0, 30.17576
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_22_400.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_22_400.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_22_400.jpg, -0.5272946, 1, 0, 30.1384
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_22_504.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_22_504.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_22_504.jpg, -0.3542724, 1, 0, 30.18785
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_22_607.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_22_607.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_22_607.jpg, -0.05188588, 1, 0, 30.18939
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_22_708.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_22_708.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_22_708.jpg, 0, 1, 0, 30.18922
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_22_808.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_22_808.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_22_808.jpg, 0, 1, 0, 30.18952
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_22_910.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_22_910.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_22_910.jpg, 0, 1, 0, 30.19034
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_23_011.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_23_011.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_23_011.jpg, 0, 1, 0, 30.18987
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_23_116.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_23_116.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_23_116.jpg, 0, 1, 0, 30.19033
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_23_218.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_23_218.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_23_218.jpg, -0.1541454, 1, 0, 30.18378
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_23_320.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_23_320.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_23_320.jpg, -0.1272744, 1, 0, 30.18952
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_23_423.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_23_423.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_23_423.jpg, 0, 1, 0, 30.18982
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_23_523.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_23_523.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_23_523.jpg, 0, 1, 0, 30.19025
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_23_623.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_23_623.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_23_623.jpg, 0, 1, 0, 30.19038
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_23_727.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_23_727.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_23_727.jpg, 0, 1, 0, 30.1903
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_23_828.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_23_828.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_23_828.jpg, -0.2638044, 1, 0, 30.17248
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_23_931.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_23_931.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_23_931.jpg, -0.1567483, 1, 0, 30.19036
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_24_033.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_24_033.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_24_033.jpg, 0, 1, 0, 30.18937
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_24_134.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_24_134.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_24_134.jpg, 0, 1, 0, 30.1902
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_24_237.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_24_237.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_24_237.jpg, 0, 1, 0, 30.19029
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_24_340.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_24_340.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_24_340.jpg, 0, 1, 0, 30.19033
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_24_442.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_24_442.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_24_442.jpg, -0.0957843, 1, 0, 30.1881
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_24_544.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_24_544.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_24_544.jpg, -0.07977387, 1, 0, 30.1902
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_24_646.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_24_646.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_24_646.jpg, 0, 1, 0, 30.19013
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_24_750.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_24_750.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_24_750.jpg, 0, 1, 0, 30.19028
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_24_852.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_24_852.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_24_852.jpg, 0, 1, 0, 30.19032
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_24_952.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_24_952.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_24_952.jpg, -0.0472557, 1, 0, 30.18983
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_25_052.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_25_052.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_25_052.jpg, -0.3463301, 1, 0, 30.16241
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_25_155.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_25_155.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_25_155.jpg, -0.08990093, 1, 0, 30.19146
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_25_259.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_25_259.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_25_259.jpg, 0, 1, 0, 30.1893
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_25_360.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_25_360.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_25_360.jpg, 0, 1, 0, 30.19022
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_25_461.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_25_461.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_25_461.jpg, 0, 1, 0, 30.19014
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_25_561.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_25_561.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_25_561.jpg, -0.2226309, 1, 0, 30.17789
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_25_661.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_25_661.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_25_661.jpg, -0.313794, 1, 0, 30.17792
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_25_765.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_25_765.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_25_765.jpg, -0.006099576, 1, 0, 30.18824
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_25_867.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_25_867.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_25_867.jpg, 0, 1, 0, 30.18982
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_25_969.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_25_969.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_25_969.jpg, 0, 1, 0, 30.19024
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_26_072.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_26_072.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_26_072.jpg, 0, 1, 0, 30.19029
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_26_173.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_26_173.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_26_173.jpg, -0.1814355, 1, 0, 30.18199
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_26_275.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_26_275.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_26_275.jpg, -0.2442447, 1, 0, 30.1856
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_26_376.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_26_376.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_26_376.jpg, 0, 1, 0, 30.18834
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_26_480.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_26_480.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_26_480.jpg, 0, 1, 0, 30.19006
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_26_581.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_26_581.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_26_581.jpg, 0, 1, 0, 30.19027
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_26_681.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_26_681.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_26_681.jpg, 0, 1, 0, 30.19031
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_26_784.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_26_784.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_26_784.jpg, 0, 1, 0, 30.19028
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_26_885.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_26_885.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_26_885.jpg, 0, 1, 0, 30.19028
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_26_985.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_26_985.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_26_985.jpg, 0, 1, 0, 30.19029
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_27_087.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_27_087.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_27_087.jpg, 0, 1, 0, 30.1903
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_27_190.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_27_190.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_27_190.jpg, -0.1924647, 1, 0, 30.1803
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_27_291.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_27_291.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_27_291.jpg, 0, 1, 0, 30.18999
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_27_391.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_27_391.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_27_391.jpg, 0, 1, 0, 30.19029
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_27_492.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_27_492.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_27_492.jpg, 0, 1, 0, 30.19027
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_27_593.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_27_593.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_27_593.jpg, 0, 1, 0, 30.1903
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_27_697.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_27_697.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_27_697.jpg, -0.3547908, 1, 0, 30.16159
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_27_801.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_27_801.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_27_801.jpg, -0.05655633, 1, 0, 30.19084
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_27_901.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_27_901.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_27_901.jpg, 0, 1, 0, 30.18979
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_28_001.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_28_001.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_28_001.jpg, 0, 1, 0, 30.19024
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_28_102.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_28_102.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_28_102.jpg, 0, 1, 0, 30.19031
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_28_206.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_28_206.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_28_206.jpg, -0.2834919, 1, 0, 30.17098
C:\Users\popov\Desktop\Data\IMG\center_2021_08_12_12_49_28_308.jpg, C:\Users\popov\Desktop\Data\IMG\left_2021_08_12_12_49_28_308.jpg, C:\Users\popov\Desktop\Data\IMG\right_2021_08_12_12_49_28_308.jpg, -0.04478041, 1, 0, 30.1908
